"DEP","LIBDEP","CODGEO","LIBGEO","ANNEE","Mise en commun d'agents de police municipale entre plusieurs communes (binaire)","Nombre d'agents de police municipale","Nombre d'ASVP","Nombre de gardes champêtres","Nombre de brigades canines (2014)","Nombre de maîtres chiens de police municipale","Nombre de chiens de patrouille de police municipale","Population au 1er janvier de l'année d'enquête","Population au 1er janvier de l'année suivante (donnée 2024 égale au recensement 2023)","Commune nouvelle (résultats obtenus, les années pertinentes, par addition des effectifs des communes ayant fusionné)"
"74","HAUTE_SAVOIE","74256","SALLANCHES",2014,NA,6,0,0,NA,0,0,15754,16050,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2015,NA,6,0,0,NA,0,0,16050,15902,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2016,NA,6,0,0,NA,0,0,15902,16088,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2017,NA,5,0,0,NA,0,0,16088,16508,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2018,NA,5,2,0,NA,0,0,16508,16831,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2019,NA,5,2,0,NA,0,0,16831,16986,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2020,NA,4,2,0,NA,0,0,16986,17133,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2021,0,5,2,0,NA,0,0,17133,17041,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2022,0,7,0,0,NA,0,0,17041,17319,0
"74","HAUTE_SAVOIE","74256","SALLANCHES",2023,0,6,2,0,NA,0,0,17319,17319,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2013,NA,6,1,0,0,NA,NA,12561,13253,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2014,NA,7,0,0,NA,0,0,13253,14085,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2015,NA,6,2,0,NA,0,0,14085,14045,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2016,NA,6,2,0,NA,0,0,14045,14258,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2017,NA,6,2,0,NA,0,0,14258,15509,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2018,NA,8,2,0,NA,0,0,15509,15873,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2019,NA,7,1,0,NA,0,0,15873,15739,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2020,NA,8,2,0,NA,0,0,15739,15840,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2021,1,7,2,0,NA,0,0,15840,15925,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2022,1,7,2,0,NA,0,0,15925,16222,0
"74","HAUTE_SAVOIE","74243","ST_JULIEN_EN_GENEVOIS",2023,1,9,2,0,NA,0,0,16222,16222,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2013,NA,21,9,0,0,NA,NA,34610,34973,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2014,NA,21,0,0,NA,0,0,34973,34895,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2015,NA,18,8,0,NA,0,0,34895,35132,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2016,NA,15,8,0,NA,0,0,35132,34756,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2017,NA,16,7,0,NA,0,0,34756,35241,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2018,NA,15,6,0,NA,0,0,35241,35826,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2019,NA,15,5,0,NA,0,0,35826,36626,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2020,NA,18,5,0,NA,0,0,36626,37027,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2021,0,24,5,0,NA,0,0,37027,37689,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2022,0,26,8,0,NA,1,1,37689,37928,0
"74","HAUTE_SAVOIE","74281","THONON_LES_BAINS",2023,0,27,9,0,NA,1,1,37928,37928,0
"75","PARIS","75056","PARIS",2018,NA,0,1050,0,NA,0,0,2175601,2165423,0
"75","PARIS","75056","PARIS",2019,NA,0,1050,0,NA,0,0,2165423,2145906,0
"75","PARIS","75056","PARIS",2020,NA,0,1065,0,NA,0,0,2145906,2133111,0
"75","PARIS","75056","PARIS",2021,0,152,881,0,NA,0,0,2133111,2113705,0
"75","PARIS","75056","PARIS",2022,0,661,678,0,NA,7,8,2113705,2103778,0
"75","PARIS","75056","PARIS",2023,0,1229,388,0,NA,9,12,2103778,2103778,0
"76","SEINE_MARITIME","76217","DIEPPE",2013,NA,10,6,0,0,NA,NA,30214,30086,0
"76","SEINE_MARITIME","76217","DIEPPE",2014,NA,10,10,0,NA,0,0,30086,29965,0
"76","SEINE_MARITIME","76217","DIEPPE",2015,NA,8,9,0,NA,0,0,29965,29606,0
"76","SEINE_MARITIME","76217","DIEPPE",2016,NA,11,8,0,NA,0,0,29606,29080,0
"76","SEINE_MARITIME","76217","DIEPPE",2017,NA,9,8,0,NA,0,0,29080,28561,0
"76","SEINE_MARITIME","76217","DIEPPE",2018,NA,11,7,0,NA,0,0,28561,28241,0
"76","SEINE_MARITIME","76217","DIEPPE",2019,NA,11,8,0,NA,0,0,28241,28091,0
"76","SEINE_MARITIME","76217","DIEPPE",2020,NA,11,8,0,NA,0,0,28091,28358,0
"76","SEINE_MARITIME","76217","DIEPPE",2021,0,12,6,0,NA,0,0,28358,28599,0
"76","SEINE_MARITIME","76217","DIEPPE",2022,0,11,6,0,NA,0,0,28599,28496,0
"76","SEINE_MARITIME","76217","DIEPPE",2023,0,12,7,0,NA,0,0,28496,28496,0
"76","SEINE_MARITIME","76231","ELBEUF",2013,NA,9,0,0,0,NA,NA,17343,16680,0
"76","SEINE_MARITIME","76231","ELBEUF",2014,NA,10,0,0,NA,0,0,16680,16515,0
"76","SEINE_MARITIME","76231","ELBEUF",2015,NA,7,5,0,NA,0,0,16515,16503,0
"76","SEINE_MARITIME","76231","ELBEUF",2016,NA,8,2,0,NA,0,0,16503,16166,0
"76","SEINE_MARITIME","76231","ELBEUF",2017,NA,8,2,0,NA,0,0,16166,16205,0
"76","SEINE_MARITIME","76231","ELBEUF",2018,NA,8,2,0,NA,0,0,16205,16224,0
"76","SEINE_MARITIME","76231","ELBEUF",2019,NA,7,2,0,NA,0,0,16224,16087,0
"76","SEINE_MARITIME","76231","ELBEUF",2020,NA,6,2,0,NA,0,0,16087,15951,0
"76","SEINE_MARITIME","76231","ELBEUF",2021,0,6,1,0,NA,0,0,15951,15774,0
"76","SEINE_MARITIME","76231","ELBEUF",2023,0,9,2,0,NA,0,0,15474,15474,0
"76","SEINE_MARITIME","76259","FECAMP",2013,NA,2,0,0,0,NA,NA,19381,19344,0
"76","SEINE_MARITIME","76259","FECAMP",2014,NA,5,0,0,NA,0,0,19344,19167,0
"76","SEINE_MARITIME","76259","FECAMP",2015,NA,3,0,1,NA,0,0,19167,18900,0
"76","SEINE_MARITIME","76259","FECAMP",2016,NA,4,3,0,NA,0,0,18900,18641,0
"76","SEINE_MARITIME","76259","FECAMP",2017,NA,4,3,0,NA,0,0,18641,18251,0
"76","SEINE_MARITIME","76259","FECAMP",2018,NA,5,0,0,NA,0,0,18251,18041,0
"76","SEINE_MARITIME","76259","FECAMP",2019,NA,6,0,0,NA,0,0,18041,18054,0
"76","SEINE_MARITIME","76259","FECAMP",2020,NA,5,0,0,NA,0,0,18054,18016,0
"76","SEINE_MARITIME","76259","FECAMP",2021,0,7,0,0,NA,0,0,18016,17961,0
"76","SEINE_MARITIME","76259","FECAMP",2022,0,5,0,0,NA,0,0,17961,17313,0
"76","SEINE_MARITIME","76259","FECAMP",2023,0,8,1,0,NA,0,0,17313,17313,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2013,NA,15,0,0,0,NA,NA,24967,25273,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2014,NA,16,0,0,NA,0,0,25273,25652,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2015,NA,16,0,0,NA,0,0,25652,25897,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2016,NA,13,3,0,NA,0,0,25897,25698,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2017,NA,13,3,0,NA,0,0,25698,25771,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2018,NA,12,4,0,NA,0,0,25771,25963,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2019,NA,11,4,0,NA,0,0,25963,26034,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2020,NA,12,4,0,NA,0,0,26034,25975,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2021,0,14,4,0,NA,2,2,25975,25954,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2022,0,14,4,0,NA,0,0,25954,25789,0
"76","SEINE_MARITIME","76322","LE_GRAND_QUEVILLY",2023,0,13,4,0,NA,1,1,25789,25789,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2013,NA,69,29,0,0,NA,NA,172074,172807,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2014,NA,87,34,0,NA,0,0,172807,172366,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2015,NA,87,38,0,NA,0,0,172366,170352,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2016,NA,92,33,0,NA,0,0,170352,170147,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2017,NA,82,33,0,NA,0,0,170147,169733,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2018,NA,89,0,0,NA,0,0,169733,168290,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2019,NA,84,33,0,NA,0,0,168290,165830,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2020,NA,76,34,0,NA,0,0,165830,166058,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2021,0,75,34,0,NA,0,0,166058,166462,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2022,0,80,34,0,NA,0,0,166462,166687,0
"76","SEINE_MARITIME","76351","LE_HAVRE",2023,0,87,34,0,NA,0,0,166687,166687,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2013,NA,6,0,0,0,NA,NA,22426,22903,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2014,NA,7,0,0,NA,0,0,22903,22511,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2015,NA,7,1,0,NA,0,0,22511,22134,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2016,NA,6,2,0,NA,0,0,22134,21995,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2017,NA,7,2,0,NA,0,0,21995,22291,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2018,NA,9,0,0,NA,0,0,22291,22000,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2019,NA,9,0,0,NA,0,0,22000,21997,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2020,NA,9,0,0,NA,0,0,21997,21782,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2021,0,9,4,0,NA,0,0,21782,21935,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2022,0,10,3,0,NA,0,0,21935,22208,0
"76","SEINE_MARITIME","76498","LE_PETIT_QUEVILLY",2023,0,10,3,0,NA,0,0,22208,22208,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2013,NA,4,0,0,0,NA,NA,16198,16131,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2014,NA,4,0,0,NA,0,0,16131,16016,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2015,NA,3,0,0,NA,0,0,16016,15942,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2016,NA,3,0,0,NA,0,0,15942,15612,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2017,NA,3,0,0,NA,0,0,15612,15564,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2018,NA,5,0,0,NA,0,0,15564,15470,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2019,NA,5,0,0,NA,0,0,15470,15500,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2020,NA,5,0,0,NA,1,1,15500,15457,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2021,0,5,0,0,NA,1,1,15457,15671,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2022,0,6,0,0,NA,2,2,15671,15478,0
"76","SEINE_MARITIME","76447","MONTIVILLIERS",2023,0,5,0,0,NA,2,2,15478,15478,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2013,NA,13,0,0,0,NA,NA,19178,19326,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2014,NA,14,0,0,NA,0,0,19326,19209,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2015,NA,14,1,0,NA,0,0,19209,18944,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2016,NA,14,1,0,NA,0,0,18944,18850,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2017,NA,14,1,0,NA,0,0,18850,19262,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2018,NA,7,0,0,NA,0,0,19262,19357,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2019,NA,7,0,0,NA,0,0,19357,19686,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2020,NA,6,0,0,NA,0,0,19686,20066,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2021,0,6,2,0,NA,0,0,20066,20188,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2022,0,6,6,0,NA,0,0,20188,20165,0
"76","SEINE_MARITIME","76451","MONT_ST_AIGNAN",2023,0,6,2,0,NA,0,0,20165,20165,0
"76","SEINE_MARITIME","76540","ROUEN",2013,NA,60,62,1,0,NA,NA,110755,110618,0
"76","SEINE_MARITIME","76540","ROUEN",2014,NA,59,65,1,NA,0,0,110618,110169,0
"76","SEINE_MARITIME","76540","ROUEN",2015,NA,67,66,0,NA,0,0,110169,110117,0
"76","SEINE_MARITIME","76540","ROUEN",2016,NA,54,24,0,NA,0,0,110117,110145,0
"76","SEINE_MARITIME","76540","ROUEN",2017,NA,54,24,0,NA,0,0,110145,111360,0
"76","SEINE_MARITIME","76540","ROUEN",2018,NA,53,11,0,NA,0,0,111360,112321,0
"76","SEINE_MARITIME","76540","ROUEN",2019,NA,53,9,0,NA,0,0,112321,114187,0
"76","SEINE_MARITIME","76540","ROUEN",2020,NA,53,8,0,NA,0,0,114187,114083,0
"76","SEINE_MARITIME","76540","ROUEN",2021,0,65,8,0,NA,0,0,114083,116331,0
"76","SEINE_MARITIME","76540","ROUEN",2022,0,65,8,0,NA,0,0,116331,117662,0
"76","SEINE_MARITIME","76540","ROUEN",2023,0,65,8,0,NA,1,1,117662,117662,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2013,NA,11,0,0,0,NA,NA,28704,28910,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2014,NA,9,0,0,NA,0,0,28910,29009,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2015,NA,16,0,0,NA,0,0,29009,28991,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2016,NA,11,1,0,NA,0,0,28991,28965,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2017,NA,11,1,0,NA,0,0,28965,28958,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2018,NA,11,1,0,NA,0,0,28958,29068,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2019,NA,8,1,0,NA,0,0,29068,29071,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2020,NA,6,1,0,NA,0,0,29071,28965,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2021,0,11,3,0,NA,0,0,28965,29039,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2022,0,9,3,0,NA,0,0,29039,29003,0
"76","SEINE_MARITIME","76681","SOTTEVILLE_LES_ROUEN",2023,0,10,2,0,NA,0,0,29003,29003,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2013,NA,10,0,0,0,NA,NA,28738,28752,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2014,NA,10,0,0,NA,0,0,28752,28468,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2015,NA,13,0,0,NA,0,0,28468,28696,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2016,NA,11,9,0,NA,0,0,28696,28641,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2017,NA,11,9,0,NA,0,0,28641,28500,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2018,NA,6,10,0,NA,0,0,28500,28352,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2019,NA,9,10,0,NA,1,1,28352,28331,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2020,NA,11,11,0,NA,1,1,28331,28508,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2021,0,9,11,0,NA,0,0,28508,28653,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2022,0,8,11,0,NA,0,0,28653,29518,0
"76","SEINE_MARITIME","76575","ST_ETIENNE_DU_ROUVRAY",2023,0,7,11,0,NA,0,0,29518,29518,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2013,NA,11,3,0,0,NA,NA,16529,16563,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2014,NA,11,3,0,NA,0,0,16563,16635,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2015,NA,11,3,0,NA,0,0,16635,17200,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2016,NA,12,3,0,NA,0,0,17200,17817,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2017,NA,13,5,0,NA,0,0,17817,18237,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2018,NA,12,0,0,NA,0,0,18237,18812,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2019,NA,15,0,0,NA,0,0,18812,19161,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2020,NA,12,4,0,NA,0,0,19161,19213,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2021,1,12,4,0,NA,0,0,19213,18999,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2022,1,10,3,0,NA,0,0,18999,19003,0
"77","SEINE_ET_MARNE","77053","BRIE_COMTE_ROBERT",2023,1,6,3,0,NA,0,0,19003,19003,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2013,NA,34,17,0,0,NA,NA,25419,25910,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2014,NA,35,14,0,NA,5,4,25910,26346,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2015,NA,31,7,0,NA,2,2,26346,26971,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2016,NA,40,0,0,NA,0,0,26971,27379,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2017,NA,43,8,0,NA,2,2,27379,26806,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2018,NA,49,0,0,NA,0,0,26806,26597,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2019,NA,50,8,0,NA,2,2,26597,26551,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2020,NA,35,7,0,NA,0,0,26551,26571,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2021,0,33,7,0,NA,1,1,26571,26334,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2022,1,31,6,0,NA,1,1,26334,27498,0
"77","SEINE_ET_MARNE","77058","BUSSY_ST_GEORGES",2023,1,34,5,0,NA,2,2,27498,27498,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2014,NA,0,4,0,NA,0,0,25096,25052,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2015,NA,0,3,0,NA,0,0,25052,24780,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2016,NA,0,4,0,NA,0,0,24780,25041,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2017,NA,0,4,0,NA,0,0,25041,25610,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2018,NA,0,4,0,NA,0,0,25610,25654,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2019,NA,0,4,0,NA,0,0,25654,25230,0
"77","SEINE_ET_MARNE","77083","CHAMPS_SUR_MARNE",2022,0,0,2,0,NA,0,0,26661,27451,0
"77","SEINE_ET_MARNE","77108","CHELLES",2013,NA,24,14,1,0,NA,NA,53569,53708,0
"77","SEINE_ET_MARNE","77108","CHELLES",2014,NA,26,11,1,NA,0,0,53708,53833,0
"77","SEINE_ET_MARNE","77108","CHELLES",2015,NA,37,11,1,NA,0,0,53833,54196,0
"77","SEINE_ET_MARNE","77108","CHELLES",2016,NA,36,14,1,NA,1,1,54196,54917,0
"77","SEINE_ET_MARNE","77108","CHELLES",2017,NA,34,13,1,NA,1,1,54917,55148,0
"77","SEINE_ET_MARNE","77108","CHELLES",2018,NA,34,7,1,NA,1,1,55148,55154,0
"77","SEINE_ET_MARNE","77108","CHELLES",2019,NA,48,7,1,NA,1,1,55154,54372,0
"77","SEINE_ET_MARNE","77108","CHELLES",2020,NA,43,9,1,NA,4,4,54372,54309,0
"77","SEINE_ET_MARNE","77108","CHELLES",2021,0,38,8,1,NA,3,3,54309,54372,0
"77","SEINE_ET_MARNE","77108","CHELLES",2022,1,36,8,0,NA,2,2,54372,54620,0
"77","SEINE_ET_MARNE","77108","CHELLES",2023,1,35,8,0,NA,2,2,54620,54620,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2013,NA,10,5,0,0,NA,NA,22086,22110,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2014,NA,9,4,0,NA,0,0,22110,22154,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2015,NA,10,4,0,NA,0,0,22154,22212,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2016,NA,9,5,0,NA,0,0,22212,22383,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2017,NA,11,4,0,NA,0,0,22383,21811,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2018,NA,11,4,0,NA,0,0,21811,21627,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2019,NA,11,3,0,NA,0,0,21627,21657,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2020,NA,9,3,0,NA,0,0,21657,22240,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2021,0,8,3,0,NA,0,0,22240,22712,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2022,0,8,3,0,NA,0,0,22712,23350,0
"77","SEINE_ET_MARNE","77122","COMBS_LA_VILLE",2023,0,8,3,0,NA,0,0,23350,23350,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2013,NA,5,2,0,0,NA,NA,14725,14889,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2014,NA,6,1,0,NA,2,2,14889,15116,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2015,NA,5,3,0,NA,1,1,15116,14947,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2016,NA,8,2,0,NA,1,2,14947,14838,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2017,NA,9,2,0,NA,1,2,14838,14757,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2018,NA,9,1,0,NA,1,2,14757,14779,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2019,NA,8,3,0,NA,1,1,14779,14953,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2020,NA,8,3,0,NA,0,0,14953,15250,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2021,0,7,2,0,NA,0,0,15250,15696,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2022,0,7,2,0,NA,1,1,15696,16374,0
"77","SEINE_ET_MARNE","77131","COULOMMIERS",2023,0,9,2,0,NA,0,0,16374,16374,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2017,NA,1,0,0,NA,0,0,21835,22177,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2018,NA,1,3,0,NA,0,0,22177,22128,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2019,NA,5,3,0,NA,0,0,22128,22318,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2020,NA,8,3,0,NA,1,1,22318,22845,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2021,0,8,3,0,NA,1,1,22845,23252,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2022,0,8,2,0,NA,1,1,23252,23559,0
"77","SEINE_ET_MARNE","77152","DAMMARIE_LES_LYS",2023,0,8,2,0,NA,1,1,23559,23559,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2013,NA,9,5,0,0,NA,NA,14839,14637,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2014,NA,7,3,0,NA,0,0,14637,14974,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2015,NA,8,3,0,NA,0,0,14974,14907,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2016,NA,9,0,0,NA,0,0,14907,14886,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2017,NA,10,2,0,NA,1,1,14886,15407,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2018,NA,10,2,0,NA,0,0,15407,15696,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2019,NA,10,2,0,NA,1,1,15696,15903,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2020,NA,10,2,0,NA,1,1,15903,15945,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2021,0,10,1,0,NA,0,0,15945,15787,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2022,1,11,2,0,NA,0,0,15787,15583,0
"77","SEINE_ET_MARNE","77186","FONTAINEBLEAU",2023,1,6,3,0,NA,0,0,15583,15583,0
"77","SEINE_ET_MARNE","77243","LAGNY_SUR_MARNE",2013,NA,1,5,0,0,NA,NA,20718,21302,0
"77","SEINE_ET_MARNE","77243","LAGNY_SUR_MARNE",2014,NA,1,3,0,NA,0,0,21302,21488,0
"77","SEINE_ET_MARNE","77243","LAGNY_SUR_MARNE",2015,NA,2,3,0,NA,0,0,21488,21264,0
